"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","JPN","Japan","2008","2008",2.9,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","JPN","Japan","2009","2009",2.9,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","JPN","Japan","2010","2010",2.9,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","JPN","Japan","2011","2011",2.8,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","JPN","Japan","2012","2012",2.7,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","JPN","Japan","2013","2013",2.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","JPN","Japan","2014","2014",2.5,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","JPN","Japan","2015","2015",2.5,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","JPN","Japan","2016","2016",2.4,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","JPN","Japan","2017","2017",2.4,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","JPN","Japan","2018","2018",2.2,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","JPN","Japan","2019","2019",2.3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","KOR","Korea","2005","2005",4.2,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","KOR","Korea","2006","2006",3.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","KOR","Korea","2007","2007",3.3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","KOR","Korea","2008","2008",3.2,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","KOR","Korea","2009","2009",3.5,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","KOR","Korea","2010","2010",3.3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","KOR","Korea","2011","2011",3.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","KOR","Korea","2012","2012",3.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","KOR","Korea","2013","2013",3.3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","KOR","Korea","2014","2014",3.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","KOR","Korea","2015","2015",2.9,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","KOR","Korea","2016","2016",2.8,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","KOR","Korea","2017","2017",2.7,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","KOR","Korea","2018","2018",2.8,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","KOR","Korea","2019","2019",2.7,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LUX","Luxembourg","2005","2005",4.8,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LUX","Luxembourg","2006","2006",3.3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LUX","Luxembourg","2007","2007",4.4,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LUX","Luxembourg","2008","2008",4.3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LUX","Luxembourg","2009","2009",6.4,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LUX","Luxembourg","2010","2010",4.8,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LUX","Luxembourg","2011","2011",6.2,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LUX","Luxembourg","2012","2012",6.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LUX","Luxembourg","2013","2013",8.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LUX","Luxembourg","2014","2014",6.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LUX","Luxembourg","2015","2015",9.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LUX","Luxembourg","2016","2016",8.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LUX","Luxembourg","2017","2017",8.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LUX","Luxembourg","2018","2018",8.9,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LUX","Luxembourg","2019","2019",11.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","MEX","Mexico","2005","2005",18,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","MEX","Mexico","2006","2006",17.2,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","MEX","Mexico","2007","2007",16.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","MEX","Mexico","2008","2008",16.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","MEX","Mexico","2009","2009",15.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","MEX","Mexico","2010","2010",15.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","MEX","Mexico","2011","2011",13.3,"B","Break"
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","MEX","Mexico","2012","2012",12.5,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","MEX","Mexico","2013","2013",11.8,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","MEX","Mexico","2014","2014",11.7,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","MEX","Mexico","2015","2015",11.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","MEX","Mexico","2016","2016",11.3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","MEX","Mexico","2017","2017",11.2,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","MEX","Mexico","2018","2018",10.9,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","MEX","Mexico","2019","2019",11.7,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NLD","Netherlands","2005","2005",6.9,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NLD","Netherlands","2006","2006",6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NLD","Netherlands","2008","2008",6.3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NLD","Netherlands","2010","2010",5.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NLD","Netherlands","2011","2011",5.5,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NLD","Netherlands","2012","2012",5.3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NLD","Netherlands","2013","2013",5,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NLD","Netherlands","2014","2014",4.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NLD","Netherlands","2015","2015",4.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NLD","Netherlands","2016","2016",4.8,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NLD","Netherlands","2017","2017",4.8,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NLD","Netherlands","2018","2018",4.9,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NLD","Netherlands","2019","2019",5.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NZL","New Zealand","2005","2005",5.7,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NZL","New Zealand","2006","2006",5.3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NZL","New Zealand","2007","2007",5.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NZL","New Zealand","2008","2008",6.3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NZL","New Zealand","2009","2009",6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NZL","New Zealand","2010","2010",6.3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NZL","New Zealand","2011","2011",6.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NZL","New Zealand","2012","2012",5.5,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NZL","New Zealand","2013","2013",5.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NZL","New Zealand","2014","2014",6.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NZL","New Zealand","2015","2015",5,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NZL","New Zealand","2016","2016",5.5,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NZL","New Zealand","2017","2017",9.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NOR","Norway","2005","2005",4.3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NOR","Norway","2006","2006",4.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NOR","Norway","2007","2007",4.8,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NOR","Norway","2008","2008",4.4,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NOR","Norway","2009","2009",4.4,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NOR","Norway","2010","2010",3.9,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NOR","Norway","2011","2011",4.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NOR","Norway","2012","2012",4,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NOR","Norway","2013","2013",3.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NOR","Norway","2014","2014",4.4,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NOR","Norway","2015","2015",3.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NOR","Norway","2016","2016",3.5,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NOR","Norway","2017","2017",3.5,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NOR","Norway","2018","2018",3.8,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NOR","Norway","2019","2019",3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","POL","Poland","2005","2005",6.9,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","POL","Poland","2006","2006",6.8,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","POL","Poland","2007","2007",6.7,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","POL","Poland","2008","2008",6.3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","POL","Poland","2009","2009",5.8,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","POL","Poland","2010","2010",5.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","POL","Poland","2011","2011",5.5,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","POL","Poland","2012","2012",5.4,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","POL","Poland","2013","2013",5,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","POL","Poland","2014","2014",4.5,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","POL","Poland","2015","2015",4.1,"E","Estimated value"
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","POL","Poland","2016","2016",4,"E","Estimated value"
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","POL","Poland","2017","2017",4.1,"E","Estimated value"
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","POL","Poland","2018","2018",4.4,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","POL","Poland","2019","2019",4.3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","PRT","Portugal","2005","2005",4.3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","PRT","Portugal","2006","2006",4.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","PRT","Portugal","2007","2007",4.4,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","PRT","Portugal","2008","2008",4,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","PRT","Portugal","2009","2009",4.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","PRT","Portugal","2010","2010",3.5,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","PRT","Portugal","2011","2011",3.8,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","PRT","Portugal","2012","2012",4.2,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","PRT","Portugal","2013","2013",3.4,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","PRT","Portugal","2014","2014",4.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","PRT","Portugal","2015","2015",3.7,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","PRT","Portugal","2016","2016",3.7,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","PRT","Portugal","2017","2017",3.3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","PRT","Portugal","2018","2018",4.2,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","PRT","Portugal","2019","2019",3.5,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","SVK","Slovak Republic","2005","2005",6.4,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","SVK","Slovak Republic","2006","2006",6.4,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","SVK","Slovak Republic","2007","2007",6.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","SVK","Slovak Republic","2008","2008",6.3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","SVK","Slovak Republic","2009","2009",5.8,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","SVK","Slovak Republic","2010","2010",5.4,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","SVK","Slovak Republic","2011","2011",5,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","SVK","Slovak Republic","2012","2012",5.3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","SVK","Slovak Republic","2013","2013",4.9,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","SVK","Slovak Republic","2014","2014",5.4,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","SVK","Slovak Republic","2015","2015",5.4,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","SVK","Slovak Republic","2016","2016",4.4,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","SVK","Slovak Republic","2017","2017",4.5,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","SVK","Slovak Republic","2018","2018",4.9,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","SVK","Slovak Republic","2019","2019",5,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","SVK","Slovak Republic","2020","2020",5.2,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","ESP","Spain","2005","2005",4.9,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","ESP","Spain","2006","2006",4.7,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","ESP","Spain","2007","2007",4.4,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","ESP","Spain","2008","2008",4.3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","ESP","Spain","2009","2009",4.5,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","ESP","Spain","2010","2010",4.4,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","ESP","Spain","2011","2011",4.5,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","ESP","Spain","2012","2012",4.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","ESP","Spain","2013","2013",4.5,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","ESP","Spain","2014","2014",4.5,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","ESP","Spain","2015","2015",4.3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","ESP","Spain","2016","2016",4.4,,
